transaction_id,date,year_month,product_id,customer_id,category,brand_tier,channel,customer_segment,base_cost,listed_price,competitor_price,discount_pct,units_sold,revenue,gross_profit,margin_pct,price_gap_pct,baseline_elasticity,pricing_signal
T002582,2025-11-10,2025-11,P015,C04476,Home & Kitchen,Value,Mobile App,Returning,2761.39,4987.32,4823.96,5.2,193,962552.76,429604.49,44.63,3.39,-2.261,Maintain
T002583,2025-03-01,2025-03,P003,C03546,Fashion,Value,Mobile App,Price Sensitive,608.89,1030.17,1091.5,1.8,203,209124.51,85519.84,40.89,-5.62,-2.348,Maintain
T002584,2025-06-13,2025-06,P079,C01121,Beauty,Core,Online,Returning,1084.85,1620.23,1668.53,7.5,178,288400.94,95297.64,33.04,-2.89,-0.998,Maintain
T002585,2025-02-17,2025-02,P048,C02310,Home & Kitchen,Core,Online,Price Sensitive,3685.07,6696.56,7634.06,10.9,32,214289.92,96367.68,44.97,-12.28,-0.801,Increase
T002586,2025-04-13,2025-04,P051,C00090,Electronics,Premium,Marketplace,New,1486.4,2439.44,2453.36,4.2,91,221989.04,86726.64,39.07,-0.57,-1.169,Maintain
T002587,2025-05-31,2025-05,P032,C01859,Fashion,Value,Mobile App,Returning,4058.68,6463.04,8215.38,11.6,302,1951838.08,726116.72,37.2,-21.33,-2.338,Maintain
T002588,2025-11-09,2025-11,P087,C01254,Sports,Premium,Marketplace,Price Sensitive,810.24,1426.44,1478.51,5.9,94,134085.36,57922.8,43.2,-3.52,-0.493,Maintain
T002589,2025-11-11,2025-11,P090,C02258,Beauty,Core,Online,Returning,2401.9,3519.49,4005.19,6.1,349,1228302.01,390038.91,31.75,-12.13,-1.275,Increase
T002590,2025-05-23,2025-05,P007,C01838,Sports,Core,Mobile App,Loyal,1651.91,2597.14,3026.7,5.8,285,740184.9,269390.55,36.4,-14.19,-0.935,Increase
T002591,2025-05-01,2025-05,P011,C03072,Home & Kitchen,Core,Marketplace,Returning,975.02,1659.31,1757.82,6.6,100,165931.0,68429.0,41.24,-5.6,-0.961,Increase
T002592,2025-07-13,2025-07,P067,C02466,Beauty,Core,Online,Price Sensitive,1838.05,3000.33,3090.06,0.0,168,504055.44,195263.04,38.74,-2.9,-2.087,Maintain
T002593,2025-11-29,2025-11,P073,C04226,Fashion,Value,Online,Loyal,771.72,1092.47,1255.18,0.0,280,305891.6,89810.0,29.36,-12.96,-1.099,Increase
T002594,2025-12-23,2025-12,P018,C00309,Electronics,Value,Marketplace,Loyal,2299.79,3186.51,3878.0,15.8,255,812560.05,226113.6,27.83,-17.83,-1.659,Maintain
T002595,2025-03-24,2025-03,P019,C04251,Fashion,Value,Online,Returning,3576.62,5168.36,4944.85,9.5,104,537509.44,165540.96,30.8,4.52,-1.776,Maintain
T002596,2025-03-10,2025-03,P082,C03557,Home & Kitchen,Core,Online,Loyal,4380.26,6327.65,5739.58,4.2,162,1025079.3,315477.18,30.78,10.25,-2.266,Decrease
T002597,2025-09-15,2025-09,P055,C03208,Sports,Premium,Marketplace,Returning,949.58,1051.28,1288.97,15.4,159,167153.52,16170.3,9.67,-18.44,-2.538,Maintain
T002598,2025-04-21,2025-04,P015,C03715,Home & Kitchen,Value,Online,Returning,2761.39,3774.9,4882.64,28.1,343,1294790.7,347633.93,26.85,-22.69,-2.261,Maintain
T002599,2025-03-14,2025-03,P074,C00227,Electronics,Core,Mobile App,Loyal,3782.23,6815.38,7446.91,0.0,121,824660.98,367011.15,44.5,-8.48,-0.798,Increase
T002600,2025-01-12,2025-01,P009,C00960,Electronics,Core,Mobile App,New,689.46,1109.85,1278.87,7.7,208,230848.8,87441.12,37.88,-13.22,-1.883,Maintain
T002601,2025-05-28,2025-05,P028,C00004,Electronics,Value,Mobile App,Loyal,2462.86,3810.94,4500.41,12.7,169,644048.86,227825.52,35.37,-15.32,-0.555,Increase
T002602,2025-05-24,2025-05,P086,C03593,Electronics,Core,Online,Returning,1226.04,2088.71,2068.92,0.0,44,91903.24,37957.48,41.3,0.96,-1.074,Maintain
T002603,2025-07-25,2025-07,P027,C01596,Beauty,Core,Online,New,1659.17,2373.0,2481.22,0.0,149,353577.0,106360.67,30.08,-4.36,-1.057,Maintain
T002604,2025-03-15,2025-03,P008,C01627,Sports,Core,Marketplace,Loyal,864.23,972.36,1143.29,14.7,333,323795.88,36007.29,11.12,-14.95,-1.157,Maintain
T002605,2025-09-18,2025-09,P116,C02748,Fashion,Core,Marketplace,Loyal,3668.53,4983.42,4965.41,7.6,83,413623.86,109135.87,26.39,0.36,-1.945,Maintain
T002606,2025-09-06,2025-09,P027,C01904,Beauty,Core,Online,Loyal,1659.17,2385.5,2700.99,3.1,199,474714.5,144539.67,30.45,-11.68,-1.057,Increase
T002607,2025-06-18,2025-06,P062,C02868,Beauty,Value,Online,Price Sensitive,4047.15,7149.75,7364.85,0.0,72,514782.0,223387.2,43.39,-2.92,-2.522,Maintain
T002608,2025-03-08,2025-03,P099,C04214,Electronics,Value,Mobile App,Returning,4192.14,7483.45,8478.77,10.3,226,1691259.7,743836.06,43.98,-11.74,-0.914,Increase
T002609,2025-07-05,2025-07,P119,C01495,Home & Kitchen,Core,Online,Price Sensitive,325.81,652.32,654.15,0.0,207,135030.24,67587.57,50.05,-0.28,-1.236,Maintain
T002610,2025-09-04,2025-09,P098,C04014,Electronics,Core,Marketplace,Returning,775.95,1345.91,1359.99,0.9,53,71333.23,30207.88,42.35,-1.04,-1.614,Maintain
T002611,2025-05-17,2025-05,P041,C02396,Home & Kitchen,Value,Marketplace,Returning,707.9,1316.02,1432.67,1.3,64,84225.28,38919.68,46.21,-8.14,-1.951,Maintain
T002612,2025-04-07,2025-04,P103,C01688,Home & Kitchen,Premium,Online,Loyal,3067.17,3828.11,3791.78,5.6,68,260311.48,51743.92,19.88,0.96,-0.566,Maintain
T002613,2025-07-04,2025-07,P002,C04137,Home & Kitchen,Core,Marketplace,New,3011.85,4267.62,4648.36,0.3,145,618804.9,182086.65,29.43,-8.19,-2.343,Maintain
T002614,2025-05-10,2025-05,P040,C02197,Sports,Premium,Marketplace,Price Sensitive,3516.75,6441.58,7386.4,1.4,112,721456.96,327580.96,45.41,-12.79,-1.649,Maintain
T002615,2025-05-27,2025-05,P024,C00575,Fashion,Value,Mobile App,Returning,2679.84,3760.73,4154.45,14.6,55,206840.15,59448.95,28.74,-9.48,-1.569,Maintain
T002616,2025-05-08,2025-05,P064,C01290,Sports,Core,Marketplace,New,1592.7,2967.88,2937.8,9.2,123,365049.24,169147.14,46.34,1.02,-2.489,Maintain
T002617,2025-04-21,2025-04,P107,C03805,Home & Kitchen,Premium,Online,Loyal,355.65,427.25,529.86,8.1,291,124329.75,20835.6,16.76,-19.37,-1.204,Maintain
T002618,2025-09-19,2025-09,P093,C02320,Home & Kitchen,Core,Marketplace,New,1099.05,1546.02,1647.95,11.1,245,378774.9,109507.65,28.91,-6.19,-1.074,Increase
T002619,2025-06-17,2025-06,P120,C02521,Sports,Core,Online,New,713.86,1259.61,1371.93,0.6,206,259479.66,112424.5,43.33,-8.19,-1.715,Maintain
T002620,2025-06-20,2025-06,P017,C03069,Beauty,Premium,Online,New,4323.88,5937.61,7273.44,10.5,285,1692218.85,459913.05,27.18,-18.37,-0.587,Increase
T002621,2025-08-27,2025-08,P091,C00876,Electronics,Core,Mobile App,Price Sensitive,3200.62,4180.99,4580.44,11.0,66,275945.34,64704.42,23.45,-8.72,-2.509,Maintain
T002622,2025-05-12,2025-05,P087,C00418,Sports,Premium,Online,New,810.24,1531.51,1359.07,0.8,80,122520.8,57701.6,47.1,12.69,-0.493,Maintain
T002623,2025-02-06,2025-02,P055,C01982,Sports,Premium,Mobile App,Returning,949.58,1013.95,1302.21,12.2,203,205831.85,13067.11,6.35,-22.14,-2.538,Maintain
T002624,2025-11-08,2025-11,P012,C04140,Fashion,Premium,Online,Returning,4181.76,6690.47,7475.93,9.6,60,401428.2,150522.6,37.5,-10.51,-2.018,Maintain
T002625,2025-01-21,2025-01,P013,C00573,Sports,Core,Online,Price Sensitive,2719.51,4295.32,5327.46,9.8,39,167517.48,61456.59,36.69,-19.37,-1.817,Maintain
T002626,2025-07-28,2025-07,P110,C03235,Fashion,Value,Mobile App,Price Sensitive,700.06,741.64,881.45,19.7,51,37823.64,2120.58,5.61,-15.86,-1.507,Maintain
T002627,2025-04-08,2025-04,P036,C04407,Electronics,Core,Online,Price Sensitive,3107.02,3893.75,4174.29,8.9,100,389375.0,78673.0,20.2,-6.72,-1.623,Maintain
T002628,2025-03-20,2025-03,P077,C00436,Home & Kitchen,Core,Online,Returning,2797.38,3903.85,4487.86,1.5,166,648039.1,183674.02,28.34,-13.01,-2.331,Maintain
T002629,2025-01-16,2025-01,P114,C00600,Beauty,Core,Online,Returning,2783.18,4181.0,4908.34,8.9,232,969992.0,324294.24,33.43,-14.82,-2.312,Maintain
T002630,2025-11-25,2025-11,P060,C03911,Electronics,Core,Marketplace,Price Sensitive,3431.58,6361.2,6261.16,8.1,188,1195905.6,550768.56,46.05,1.6,-0.642,Maintain
T002631,2025-06-06,2025-06,P026,C00489,Electronics,Value,Mobile App,New,1384.65,2494.96,2468.12,0.2,50,124748.0,55515.5,44.5,1.09,-0.479,Maintain
T002632,2025-05-06,2025-05,P059,C03347,Electronics,Core,Mobile App,New,4039.63,5402.53,5713.9,0.0,144,777964.32,196257.6,25.23,-5.45,-2.174,Maintain
T002633,2025-09-28,2025-09,P028,C03588,Electronics,Value,Mobile App,Price Sensitive,2462.86,4189.55,4098.97,7.5,93,389628.15,160582.17,41.21,2.21,-0.555,Maintain
T002634,2025-01-15,2025-01,P022,C01410,Home & Kitchen,Premium,Mobile App,New,2335.5,3772.6,4560.0,14.6,125,471575.0,179637.5,38.09,-17.27,-0.587,Increase
T002635,2025-07-26,2025-07,P098,C01313,Electronics,Core,Online,Returning,775.95,1098.26,1339.57,14.7,92,101039.92,29652.52,29.35,-18.01,-1.614,Maintain
T002636,2025-06-30,2025-06,P042,C02347,Fashion,Value,Online,New,4143.05,5846.87,6877.28,10.0,32,187099.84,54522.24,29.14,-14.98,-0.625,Increase
T002637,2025-07-22,2025-07,P083,C02280,Fashion,Core,Mobile App,New,2378.15,3643.21,4163.15,19.0,117,426255.57,148012.02,34.72,-12.49,-1.021,Increase
T002638,2025-02-15,2025-02,P088,C03871,Beauty,Core,Online,Price Sensitive,3130.05,3578.82,4505.85,9.2,71,254096.22,31862.67,12.54,-20.57,-1.285,Maintain
T002639,2025-12-14,2025-12,P066,C02666,Beauty,Core,Marketplace,New,3062.06,4683.93,4872.21,6.6,98,459025.14,158943.26,34.63,-3.86,-0.877,Maintain
T002640,2025-03-29,2025-03,P065,C04357,Sports,Premium,Online,Returning,3531.05,4393.65,4529.76,9.4,162,711771.3,139741.2,19.63,-3.0,-1.297,Maintain
T002641,2025-09-05,2025-09,P022,C01080,Home & Kitchen,Premium,Mobile App,Returning,2335.5,4601.62,4245.9,2.9,89,409544.18,201684.68,49.25,8.38,-0.587,Maintain
T002642,2025-09-30,2025-09,P064,C01265,Sports,Core,Online,Returning,1592.7,3219.03,2798.62,0.0,99,318683.97,161006.67,50.52,15.02,-2.489,Decrease
T002643,2025-05-06,2025-05,P091,C01085,Electronics,Core,Mobile App,Loyal,3200.62,4732.84,4002.92,1.1,62,293436.08,94997.64,32.37,18.23,-2.509,Decrease
T002644,2025-02-17,2025-02,P024,C02928,Fashion,Value,Marketplace,Loyal,2679.84,4123.28,4452.36,4.6,58,239150.24,83719.52,35.01,-7.39,-1.569,Maintain
T002645,2025-04-19,2025-04,P028,C00151,Electronics,Value,Online,Returning,2462.86,3999.12,3948.09,14.1,115,459898.8,176669.9,38.41,1.29,-0.555,Maintain
T002646,2025-10-22,2025-10,P083,C03872,Fashion,Core,Online,Returning,2378.15,4551.26,4058.98,0.0,76,345895.76,165156.36,47.75,12.13,-1.021,Maintain
T002647,2025-11-27,2025-11,P118,C03474,Sports,Core,Mobile App,New,3585.24,6110.92,5469.09,1.2,219,1338291.48,553123.92,41.33,11.74,-1.286,Maintain
T002648,2025-12-08,2025-12,P048,C04447,Home & Kitchen,Core,Online,Returning,3685.07,6230.89,7313.48,13.6,67,417469.63,170569.94,40.86,-14.8,-0.801,Increase
T002649,2025-03-24,2025-03,P100,C04314,Fashion,Premium,Online,Price Sensitive,1939.71,2837.33,2937.77,5.5,122,346154.26,109509.64,31.64,-3.42,-1.232,Maintain
T002650,2025-08-10,2025-08,P022,C00319,Home & Kitchen,Premium,Mobile App,Price Sensitive,2335.5,4258.27,4412.12,6.6,86,366211.22,165358.22,45.15,-3.49,-0.587,Maintain
T002651,2025-02-25,2025-02,P069,C03365,Electronics,Core,Online,New,3423.86,5888.52,5714.13,5.4,203,1195369.56,500325.98,41.86,3.05,-2.477,Maintain
T002652,2025-09-17,2025-09,P114,C02267,Beauty,Core,Online,Price Sensitive,2783.18,3823.3,5094.15,21.5,249,952001.7,258989.88,27.2,-24.95,-2.312,Maintain
T002653,2025-06-01,2025-06,P053,C03310,Sports,Premium,Online,Price Sensitive,1337.85,1809.91,2052.91,11.9,54,97735.14,25491.24,26.08,-11.84,-2.406,Maintain
T002654,2025-09-18,2025-09,P061,C03932,Sports,Core,Online,Loyal,4035.87,7255.01,7830.58,9.8,200,1451002.0,643828.0,44.37,-7.35,-1.189,Increase
T002655,2025-09-08,2025-09,P019,C02625,Fashion,Value,Marketplace,Loyal,3576.62,5067.06,5042.63,9.4,88,445901.28,131158.72,29.41,0.48,-1.776,Maintain
T002656,2025-12-29,2025-12,P064,C00015,Sports,Core,Online,Price Sensitive,1592.7,2929.81,2827.53,10.9,125,366226.25,167138.75,45.64,3.62,-2.489,Maintain
T002657,2025-06-28,2025-06,P071,C03892,Electronics,Core,Online,New,4231.46,5519.66,6354.22,20.9,135,745154.1,173907.0,23.34,-13.13,-0.605,Maintain
T002658,2025-05-05,2025-05,P118,C01968,Sports,Core,Mobile App,Returning,3585.24,5650.35,5711.77,5.4,238,1344783.3,491496.18,36.55,-1.08,-1.286,Maintain
T002659,2025-07-12,2025-07,P025,C02065,Sports,Premium,Marketplace,Price Sensitive,2262.33,3426.29,4096.31,9.2,227,777767.83,264218.92,33.97,-16.36,-1.791,Maintain
T002660,2025-03-01,2025-03,P044,C02629,Home & Kitchen,Value,Online,Returning,409.0,639.77,656.79,8.2,59,37746.43,13615.43,36.07,-2.59,-2.362,Maintain
T002661,2025-02-10,2025-02,P078,C04103,Sports,Core,Mobile App,Loyal,3966.89,5596.36,6358.81,14.3,66,369359.76,107545.02,29.12,-11.99,-1.515,Maintain
T002662,2025-07-09,2025-07,P114,C02370,Beauty,Core,Mobile App,Returning,2783.18,4098.1,5065.19,19.9,322,1319588.2,423404.24,32.09,-19.09,-2.312,Maintain
T002663,2025-10-29,2025-10,P029,C00935,Electronics,Value,Online,New,2115.37,3263.27,3163.26,3.9,221,721182.67,253685.9,35.18,3.16,-2.345,Maintain
T002664,2025-07-14,2025-07,P084,C03298,Electronics,Core,Online,Price Sensitive,861.56,1323.49,1457.37,11.2,85,112496.65,39264.05,34.9,-9.19,-2.185,Maintain
T002665,2025-10-13,2025-10,P106,C02849,Sports,Core,Mobile App,Returning,4180.44,6375.08,7305.58,9.2,230,1466268.4,504767.2,34.43,-12.74,-1.095,Increase
T002666,2025-03-06,2025-03,P076,C00295,Home & Kitchen,Core,Online,Returning,1011.89,1429.14,1335.33,0.0,205,292973.7,85536.25,29.2,7.03,-2.166,Decrease
T002667,2025-06-14,2025-06,P052,C02398,Electronics,Value,Online,New,2438.99,3584.22,4889.13,14.8,186,666664.92,213012.78,31.95,-26.69,-1.202,Increase
T002668,2025-08-12,2025-08,P029,C03535,Electronics,Value,Mobile App,Price Sensitive,2115.37,2646.01,3444.87,18.9,350,926103.5,185724.0,20.05,-23.19,-2.345,Maintain
T002669,2025-05-07,2025-05,P035,C03979,Beauty,Core,Online,Returning,711.45,840.26,965.49,13.7,455,382318.3,58608.55,15.33,-12.97,-2.574,Maintain
T002670,2025-01-06,2025-01,P007,C01275,Sports,Core,Online,Price Sensitive,1651.91,2476.82,2911.87,3.6,201,497840.82,165806.91,33.31,-14.94,-0.935,Increase
T002671,2025-01-27,2025-01,P019,C02352,Fashion,Value,Online,Returning,3576.62,5284.92,4925.25,0.0,99,523207.08,169121.7,32.32,7.3,-1.776,Decrease
T002672,2025-12-05,2025-12,P053,C03710,Sports,Premium,Marketplace,Price Sensitive,1337.85,1799.01,2101.81,12.5,64,115136.64,29514.24,25.63,-14.41,-2.406,Maintain
T002673,2025-08-09,2025-08,P017,C02627,Beauty,Premium,Mobile App,Returning,4323.88,6612.24,7026.95,0.4,254,1679508.96,581243.44,34.61,-5.9,-0.587,Increase
T002674,2025-04-07,2025-04,P002,C01888,Home & Kitchen,Core,Online,Price Sensitive,3011.85,4405.18,4251.47,1.1,104,458138.72,144906.32,31.63,3.62,-2.343,Maintain
T002675,2025-04-05,2025-04,P084,C00830,Electronics,Core,Online,Returning,861.56,1361.24,1546.49,9.5,109,148375.16,54465.12,36.71,-11.98,-2.185,Maintain
T002676,2025-01-15,2025-01,P009,C00194,Electronics,Core,Marketplace,New,689.46,1038.56,1235.37,13.2,192,199403.52,67027.2,33.61,-15.93,-1.883,Maintain
T002677,2025-12-11,2025-12,P017,C03106,Beauty,Premium,Mobile App,Returning,4323.88,6707.01,6961.13,5.6,387,2595612.87,922271.31,35.53,-3.65,-0.587,Maintain
T002678,2025-02-09,2025-02,P072,C04338,Home & Kitchen,Core,Mobile App,Loyal,1274.12,1723.25,1801.27,6.6,96,165432.0,43116.48,26.06,-4.33,-0.94,Maintain
T002679,2025-10-05,2025-10,P111,C02704,Home & Kitchen,Core,Online,Loyal,846.44,1595.17,1765.95,7.2,121,193015.57,90596.33,46.94,-9.67,-1.731,Maintain
T002680,2025-03-29,2025-03,P087,C03513,Sports,Premium,Online,Returning,810.24,1395.0,1477.42,1.6,98,136710.0,57306.48,41.92,-5.58,-0.493,Increase
T002681,2025-05-03,2025-05,P004,C03048,Sports,Core,Online,New,2017.18,2951.95,3205.04,5.3,141,416224.95,131802.57,31.67,-7.9,-2.411,Maintain
T002682,2025-04-10,2025-04,P021,C01566,Sports,Value,Marketplace,Price Sensitive,2318.3,4239.04,4351.64,0.0,136,576509.44,261220.64,45.31,-2.59,-1.411,Maintain
T002683,2025-10-28,2025-10,P089,C02353,Electronics,Core,Marketplace,Loyal,767.79,1079.12,1171.71,13.1,67,72301.04,20859.11,28.85,-7.9,-2.483,Maintain
T002684,2025-01-12,2025-01,P088,C01216,Beauty,Core,Online,Loyal,3130.05,2938.91,4412.34,27.5,110,323280.1,-21025.4,-6.5,-33.39,-1.285,Maintain
T002685,2025-05-09,2025-05,P047,C01005,Home & Kitchen,Value,Mobile App,Returning,3776.61,7161.67,6568.38,8.4,81,580095.27,274189.86,47.27,9.03,-1.99,Decrease
T002686,2025-04-12,2025-04,P114,C02651,Beauty,Core,Marketplace,Returning,2783.18,3975.32,4895.72,16.3,255,1013706.6,303995.7,29.99,-18.8,-2.312,Maintain
T002687,2025-04-10,2025-04,P107,C02908,Home & Kitchen,Premium,Marketplace,Returning,355.65,464.31,513.07,6.2,184,85433.04,19993.44,23.4,-9.5,-1.204,Maintain
T002688,2025-03-12,2025-03,P090,C04443,Beauty,Core,Online,New,2401.9,4093.4,4192.64,0.0,190,777746.0,321385.0,41.32,-2.37,-1.275,Maintain
T002689,2025-11-30,2025-11,P090,C01063,Beauty,Core,Online,Price Sensitive,2401.9,2985.54,3999.13,23.8,377,1125548.58,220032.28,19.55,-25.35,-1.275,Maintain
T002690,2025-05-19,2025-05,P095,C01306,Home & Kitchen,Value,Marketplace,Returning,3290.48,6236.57,7451.13,2.1,210,1309679.7,618678.9,47.24,-16.3,-2.403,Maintain
T002691,2025-06-02,2025-06,P018,C00748,Electronics,Value,Online,Returning,2299.79,3146.38,3863.36,14.6,226,711081.88,191329.34,26.91,-18.56,-1.659,Maintain
T002692,2025-05-21,2025-05,P085,C04268,Electronics,Premium,Online,Returning,309.23,496.64,550.16,9.5,195,96844.8,36544.95,37.74,-9.73,-2.018,Maintain
T002693,2025-12-24,2025-12,P113,C03517,Home & Kitchen,Core,Online,Returning,4356.49,5090.03,6712.48,16.3,452,2300693.56,331560.08,14.41,-24.17,-2.344,Maintain
T002694,2025-05-04,2025-05,P027,C01487,Beauty,Core,Mobile App,Loyal,1659.17,2337.25,2530.79,7.5,210,490822.5,142396.8,29.01,-7.65,-1.057,Increase
T002695,2025-05-05,2025-05,P002,C04361,Home & Kitchen,Core,Online,Loyal,3011.85,3658.68,4543.08,0.0,270,987843.6,174644.1,17.68,-19.47,-2.343,Maintain
T002696,2025-04-30,2025-04,P044,C03169,Home & Kitchen,Value,Mobile App,Loyal,409.0,617.68,639.65,3.3,106,65474.08,22120.08,33.78,-3.43,-2.362,Maintain
T002697,2025-04-30,2025-04,P033,C02144,Home & Kitchen,Value,Marketplace,New,846.06,827.06,959.55,24.5,183,151351.98,-3477.0,-2.3,-13.81,-1.335,Maintain
T002698,2025-02-02,2025-02,P114,C01718,Beauty,Core,Mobile App,Price Sensitive,2783.18,4259.4,5214.14,10.2,177,753913.8,261290.94,34.66,-18.31,-2.312,Maintain
T002699,2025-08-09,2025-08,P054,C02562,Sports,Value,Marketplace,Price Sensitive,4228.19,5556.01,6686.92,23.2,116,644497.16,154027.12,23.9,-16.91,-0.671,Maintain
T002700,2025-01-10,2025-01,P080,C00383,Sports,Premium,Marketplace,Price Sensitive,1568.88,2482.45,2531.42,5.4,87,215973.15,79480.59,36.8,-1.93,-1.245,Maintain
T002701,2025-03-24,2025-03,P118,C00775,Sports,Core,Mobile App,New,3585.24,5607.4,5644.35,13.0,216,1211198.4,436786.56,36.06,-0.65,-1.286,Maintain
T002702,2025-03-15,2025-03,P095,C04213,Home & Kitchen,Value,Mobile App,Returning,3290.48,6923.68,6679.47,0.0,157,1087017.76,570412.4,52.47,3.66,-2.403,Maintain
T002703,2025-04-17,2025-04,P090,C00930,Beauty,Core,Marketplace,Price Sensitive,2401.9,3655.62,4042.82,8.2,182,665322.84,228177.04,34.3,-9.58,-1.275,Increase
T002704,2025-10-04,2025-10,P117,C00738,Sports,Core,Mobile App,Loyal,2236.37,3177.99,3707.9,23.6,480,1525435.2,451977.6,29.63,-14.29,-1.68,Maintain
T002705,2025-08-07,2025-08,P083,C03870,Fashion,Core,Online,New,2378.15,4202.61,4010.25,2.5,63,264764.43,114940.98,43.41,4.8,-1.021,Maintain
T002706,2025-12-28,2025-12,P028,C04252,Electronics,Value,Marketplace,Price Sensitive,2462.86,4367.14,4215.89,3.2,119,519689.66,226609.32,43.6,3.59,-0.555,Maintain
T002707,2025-05-09,2025-05,P088,C03681,Beauty,Core,Mobile App,Price Sensitive,3130.05,3361.28,4169.21,13.8,71,238650.88,16417.33,6.88,-19.38,-1.285,Maintain
T002708,2025-12-05,2025-12,P039,C00465,Electronics,Premium,Marketplace,Loyal,3339.73,3821.8,4194.19,8.8,153,584735.4,73756.71,12.61,-8.88,-1.614,Maintain
T002709,2025-01-17,2025-01,P040,C03776,Sports,Premium,Online,Returning,3516.75,5228.62,7073.06,21.3,189,988209.18,323543.43,32.74,-26.08,-1.649,Maintain
T002710,2025-07-04,2025-07,P078,C01202,Sports,Core,Online,Loyal,3966.89,6294.67,6266.95,6.3,50,314733.5,116389.0,36.98,0.44,-1.515,Maintain
T002711,2025-10-19,2025-10,P038,C00050,Beauty,Core,Mobile App,Loyal,3052.55,5125.66,5784.63,8.5,170,871362.2,352428.7,40.45,-11.39,-1.965,Maintain
T002712,2025-07-14,2025-07,P003,C04145,Fashion,Value,Mobile App,Returning,608.89,980.36,1131.18,10.2,318,311754.48,118127.46,37.89,-13.33,-2.348,Maintain
T002713,2025-12-07,2025-12,P120,C01205,Sports,Core,Online,Loyal,713.86,1292.52,1430.59,0.5,296,382585.92,171283.36,44.77,-9.65,-1.715,Maintain
T002714,2025-04-25,2025-04,P069,C02964,Electronics,Core,Marketplace,Returning,3423.86,6230.72,5839.21,0.0,178,1109068.16,499621.08,45.05,6.7,-2.477,Maintain
T002715,2025-01-13,2025-01,P081,C00333,Sports,Premium,Mobile App,New,3553.97,4644.78,4269.51,0.0,172,798902.16,187619.32,23.48,8.79,-0.77,Maintain
T002716,2025-10-10,2025-10,P098,C00853,Electronics,Core,Online,Price Sensitive,775.95,1221.62,1317.65,0.0,44,53751.28,19609.48,36.48,-7.29,-1.614,Maintain
T002717,2025-01-25,2025-01,P077,C03964,Home & Kitchen,Core,Mobile App,Returning,2797.38,3712.43,4579.07,7.4,191,709074.13,174774.55,24.65,-18.93,-2.331,Maintain
T002718,2025-10-07,2025-10,P074,C02665,Electronics,Core,Online,New,3782.23,7035.1,7539.25,0.0,113,794966.3,367574.31,46.24,-6.69,-0.798,Increase
T002719,2025-09-25,2025-09,P096,C04494,Sports,Core,Online,Price Sensitive,3390.68,5107.87,5302.94,4.2,44,224746.28,75556.36,33.62,-3.68,-2.205,Maintain
T002720,2025-11-05,2025-11,P036,C00812,Electronics,Core,Online,Loyal,3107.02,3570.17,3800.02,15.1,172,614069.24,79661.8,12.97,-6.05,-1.623,Maintain
T002721,2025-06-24,2025-06,P100,C04009,Fashion,Premium,Online,Loyal,1939.71,2947.41,2815.49,1.4,185,545270.85,186424.5,34.19,4.69,-1.232,Maintain
T002722,2025-11-23,2025-11,P087,C03935,Sports,Premium,Marketplace,Returning,810.24,1304.22,1388.9,12.8,138,179982.36,68169.24,37.88,-6.1,-0.493,Increase
T002723,2025-03-03,2025-03,P022,C04159,Home & Kitchen,Premium,Online,Loyal,2335.5,4670.92,4471.63,0.0,96,448408.32,224200.32,50.0,4.46,-0.587,Maintain
T002724,2025-06-08,2025-06,P018,C00225,Electronics,Value,Mobile App,New,2299.79,3894.24,3850.18,3.2,133,517933.92,212061.85,40.94,1.14,-1.659,Maintain
T002725,2025-02-14,2025-02,P106,C00471,Sports,Core,Mobile App,New,4180.44,5595.34,7393.23,20.2,221,1236570.14,312692.9,25.29,-24.32,-1.095,Increase
